"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x114888384","x1237393890723811333",2020-03-10 15:04:27,"100glitterstars","So its goodbye from them, and goodbye from all of us who dreamed of a more modern, open and forward thinking country, the kind both Harry and Meghan represented. A sad period in British history. #Brexit #ToiletPaperShortage #HostileEnvironment @SkyNews https://t.co/cMAOBSRJ7F","Twitter Web Client",276,,,,FALSE,FALSE,0,0,,,"Brexit ToiletPaperShortage HostileEnvironment",,"news.sky.com/story/harry-an…","https://t.co/cMAOBSRJ7F","https://news.sky.com/story/harry-and-meghan-make-final-appearance-as-senior-royals-11953799",,,,,,,,,"x7587032","SkyNews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/100glitterstars/status/1237393890723811333","Graham Lambert","","Part time writer, journalist and blogger/traveller. Full time lover of music and life. ð¼ð","https://t.co/GHIEzH0LT0",FALSE,192,467,3,28958,36756,2010-02-16 23:05:51,FALSE,"https://t.co/GHIEzH0LT0","http://alienatednation.wordpress.com",,"https://pbs.twimg.com/profile_banners/114888384/1401316206","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/701960557/VWwebonestar_normal.jpg"
"x291049033","x1237393807223558152",2020-03-10 15:04:07,"Fred_Mullin","@BorisJohnson @conservatives

Any plans to actually share your aims &amp; strategy for our sunny post #brexit uplands in Jan 21 (Brexit is NOT done yet)

Or is the objective to allow the transition period &amp; coronavirus to smoke screen your absence of plan beyond #ideologyoverallelse","Tweetbot for iΟS",287,,"x3131144855","BorisJohnson",FALSE,FALSE,0,0,,,"brexit ideologyoverallelse",,,,,,,,,,,,,"x3131144855 x14281853","BorisJohnson Conservatives","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Fred_Mullin/status/1237393807223558152","🎼 Music Is The Source 🎼","","Miscellaneous musings. Random ramblings.  Just opinions.",,FALSE,196,99,4,14289,122,2011-05-01 11:38:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/291049033/1351283263","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1233354452830236672/_-maR96Z_normal.jpg"
"x246019599","x1237393731361243139",2020-03-10 15:03:49,"irishpoint","#TonightVMTV @LeoVaradkar &amp; @MichealMartinTD need to realise #brexit #cronavirusireland  is no excuse to undermine the Democratic will of the Irish people @MaryLouMcDonald was &amp; is the nations choice @rtenews #cblive #rtept #twip #TonightVMTV","Twitter for Android",250,,,,FALSE,FALSE,0,2,,,"TonightVMTV brexit cronavirusireland cblive rtept twip TonightVMTV",,,,,,,,,,,,,"x229466877 x114007914 x148872468 x8973062","LeoVaradkar MichealMartinTD MaryLouMcDonald rtenews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/irishpoint/status/1237393731361243139","j.k @irishpoint","Dublin","If there is no living in life, life is not worth living",,FALSE,874,811,13,17567,978,2011-02-01 23:31:43,FALSE,,,,,"http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/494962644638760960/7C8qHOc7_normal.jpeg"
"x298750100","x1237393658120269827",2020-03-10 15:03:32,"hoppinghaggis","EXC: 🚨🚛🚇⛴🚨🔥

Logistics/Freight/Ports/Shipping all FURIOUS &amp; BAFFLED after govt tells them it won’t seek waiver on EU Safety &amp; Security Border declarations. #Brexit red tape bonanza dead ahead. My latest for ⁦@telebusiness⁩ 1/thread  https://t.co/PXxKcboH0G","Twitter Web App",143,,,,FALSE,TRUE,0,1582,,,,,,,,,,,,,,,,"x23563830","pmdfoster","en",,,,,,,,,,,,,,,,"x1236932243161038848","EXC: 🚨🚛🚇⛴🚨🔥

Logistics/Freight/Ports/Shipping all FURIOUS &amp; BAFFLED after govt tells them it won’t seek waiver on EU Safety &amp; Security Border declarations. #Brexit red tape bonanza dead ahead. My latest for ⁦@telebusiness⁩ 1/thread  https://t.co/PXxKcboH0G",2020-03-09 08:30:02,"Twitter for iPhone",1922,1582,"x23563830","pmdfoster","Peter Foster",61824,3345,27866,"London, England","Europe Editor of the Daily Telegraph. Soon to join Financial Times. Formerly Washington DC, Beijing and New Delhi. Opinions my own.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hoppinghaggis/status/1237393658120269827","hoppinghaggis","Scotland","Security and politics. Girly swot. 

Building a big data cyber security platform

The plural of anecdote is not data",,FALSE,1040,1255,38,19969,5931,2011-05-14 21:31:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/298750100/1401479577","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/597084290279682049/UrgSi_H3_normal.jpg"
"x1113877822395834368","x1237393650151092230",2020-03-10 15:03:30,"Karlsmi00479109","Why are people so reluctant to call loudly for #ReleaseTheRussiaReport?
Might it be that it would bring the whole #Brexit house of cards crashing to the ground?
And they think they are ‘comfy’ where they are and unable to admit their error?","Twitter Web App",140,,,,FALSE,TRUE,0,197,,,"ReleaseTheRussiaReport Brexit",,,,,,,,,,,,,"x745611048493977601","ajmpolite","en",,,,,,,,,,,,,,,,"x1237273718445006848","Why are people so reluctant to call loudly for #ReleaseTheRussiaReport?
Might it be that it would bring the whole #Brexit house of cards crashing to the ground?
And they think they are ‘comfy’ where they are and unable to admit their error?",2020-03-10 07:06:56,"Twitter for iPad",301,197,"x745611048493977601","ajmpolite","Ajmpol❄️ #FBPE 🇬🇧🇪🇺 🐟 #TruthSeeker",13261,12983,44730,"Europe (including UK)","Apoplectic, incandescent, fuming, miffed but hopeful patriot. Brit living the European Dream for 40 years - now they want to spoil it. Play guitar 4 our cats.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Karlsmi00479109/status/1237393650151092230","Karl smith","","I respond positively to good people! No DMs",,FALSE,621,973,1,47425,9593,2019-04-04 18:55:42,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x4264297743","x1237393620321193989",2020-03-10 15:03:23,"SandraDunn1955","📢📢POLL ALERT!! 📢📢

This one needs our TLC - Should we delay #Brexit?? Duh!! Yeah...💃

PLEASE VOTE AND RT

https://t.co/aNcGEOC6dm","Twitter for Android",140,,,,FALSE,TRUE,0,13,,,"Brexit",,,,,,,,,,,,,"x820685387219734530","LoubinWally","en",,,,,,,,,,,,,,,,"x1237378162864119808","📢📢POLL ALERT!! 📢📢

This one needs our TLC - Should we delay #Brexit?? Duh!! Yeah...💃

PLEASE VOTE AND RT

https://t.co/aNcGEOC6dm",2020-03-10 14:01:58,"Twitter Web App",8,13,"x820685387219734530","LoubinWally","Simply Bananas #FBPE",7852,3662,39949,"Leeds, England","Just a simple European trying to keep my rights and doing my bit to reveal some dirty truths behind this very #BendyBrexit #StopBrexit  ❤️🇪🇺",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SandraDunn1955/status/1237393620321193989","🖤Rainbow Warrior, Ashamed to be English 🐟 🇪🇺","European Union ","Retired court official promoted to liberal elite! Baby Boomer #FBPE who wants a future for her daughters and grandson with all the benefits she had!❄",,FALSE,11602,11746,127,588379,96893,2015-11-24 11:47:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/4264297743/1577814686","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1205557424788299778/5xJR_gqd_normal.jpg"
"x199808054","x1237393206901272577",2020-03-10 15:01:44,"Lankyman90","Do one you bore! #Brexit https://t.co/4YcG5HeM9t","Twitter Web App",24,,,,TRUE,FALSE,0,0,,,"Brexit",,"twitter.com/DavidLammy/sta…","https://t.co/4YcG5HeM9t","https://twitter.com/DavidLammy/status/1237291552818561024",,,,,,,,,,,"en","x1237291552818561024","The government can't negotiate the future of Britain's trade with the EU in a few months during what could well become a global coronavirus pandemic. Boris Johnson needs to swallow his pride and put the national interest first. That means agreeing an extension with the EU.",2020-03-10 08:17:48,"Twitter for Android",3017,755,"x18020612","DavidLammy","David Lammy",604793,4659,20706,"Tottenham","MP for Tottenham. Former Minister (Higher Education, Culture, Justice, Health). Spurs fan #COYS. Order a signed copy of my new book, Tribes: https://t.co/W7cwogcfiw",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lankyman90/status/1237393206901272577","Englishman","England","Love England 🏴󠁧󠁢󠁥 #brexit The Labour party's open door policy to mass uncontrolled immigration ruined our country. We are now reaping what they sowed.",,FALSE,4212,4782,27,18474,13486,2010-10-07 19:37:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/199808054/1488457687","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/837278819392323586/J8BEqoc2_normal.jpg"
"x199808054","x1237393615149662214",2020-03-10 15:03:22,"Lankyman90","You're a megalomaniac, Lammy. Go get some professional help. #Brexit https://t.co/4YcG5HeM9t","Twitter Web App",68,,,,TRUE,FALSE,2,0,,,"Brexit",,"twitter.com/DavidLammy/sta…","https://t.co/4YcG5HeM9t","https://twitter.com/DavidLammy/status/1237291552818561024",,,,,,,,,,,"en","x1237291552818561024","The government can't negotiate the future of Britain's trade with the EU in a few months during what could well become a global coronavirus pandemic. Boris Johnson needs to swallow his pride and put the national interest first. That means agreeing an extension with the EU.",2020-03-10 08:17:48,"Twitter for Android",3017,755,"x18020612","DavidLammy","David Lammy",604793,4659,20706,"Tottenham","MP for Tottenham. Former Minister (Higher Education, Culture, Justice, Health). Spurs fan #COYS. Order a signed copy of my new book, Tribes: https://t.co/W7cwogcfiw",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lankyman90/status/1237393615149662214","Englishman","England","Love England 🏴󠁧󠁢󠁥 #brexit The Labour party's open door policy to mass uncontrolled immigration ruined our country. We are now reaping what they sowed.",,FALSE,4212,4782,27,18474,13486,2010-10-07 19:37:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/199808054/1488457687","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/837278819392323586/J8BEqoc2_normal.jpg"
"x1237273399065366528","x1237393440226172928",2020-03-10 15:02:40,"Shimul40764788","The Social Capital Foundation supports the fight of the British people to leave the EU on the 31st of October 2019. In spite of attempts by the Theresa May government and mainstream politicians to sabotage the process of leaving...https://t.co/TAbNArAQgU #Brexit #News #UK #EU","Twitter Web App",140,,,,FALSE,TRUE,0,11,,,,,,,,,,,,,,,,"x88935260","_socialcapital_","en",,,,,,,,,,,,,,,,"x1150459856282935296","The Social Capital Foundation supports the fight of the British people to leave the EU on the 31st of October 2019. In spite of attempts by the Theresa May government and mainstream politicians to sabotage the process of leaving...https://t.co/TAbNArAQgU #Brexit #News #UK #EU",2019-07-14 17:39:38,"Twitter Web Client",299,11,"x88935260","_socialcapital_","THE SOCIAL CAPITAL FOUNDATION (TSCF)",2934,435,1046,"Belgium","We are committed to strengthening the community through the promotion of social capital and social cohesion. Strong Society vs. Small State.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shimul40764788/status/1237393440226172928","Shimul","","",,FALSE,0,8,0,195,38,2020-03-10 07:05:54,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x2806767541","x1237393427005726720",2020-03-10 15:02:37,"cristhevenot","""Le #Brexit? C'est quoi?"": dans le #Nord, les rêves d'#Angleterre intacts des #migrants""
1/3
https://t.co/KPx19o4Qvf @afp via @France3tv","Twitter Web App",136,,,,FALSE,FALSE,0,0,,,"Brexit Nord Angleterre migrants",,"france3-regions.francetvinfo.fr/hauts-de-franc…","https://t.co/KPx19o4Qvf","https://france3-regions.francetvinfo.fr/hauts-de-france/pas-calais/calais/brexit-c-est-quoi-nord-reves-angleterre-intacts-migrants-1797366.html",,,,,,,,,"x380648579 x69060064","AFP France3tv","fr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cristhevenot/status/1237393427005726720","Cristina Thevenot","France","#Humanitarian & #social worker with @MDM_France. Views & words are my own, except RT. Ex @Solidarites_Int @ACF_France. #NGO #Health #WASH #Refugees #HumanRights","https://t.co/MoLkISvB5x",FALSE,561,988,64,9269,2394,2014-09-13 04:23:32,FALSE,"https://t.co/MoLkISvB5x","https://www.medecinsdumonde.org/en",,"https://pbs.twimg.com/profile_banners/2806767541/1470611746","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/762428881047433216/bhkfW3oB_normal.jpg"
"x59894497","x1237393422173921285",2020-03-10 15:02:36,"LuisCastroTV","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0","Twitter for Android",139,,,,FALSE,TRUE,0,3,,,"Brexit",,,,,,,,,,,,,"x59894497 x838336195428036609","LuisCastroTV CartasMesaTV","es",,,,,,,,,,,,,,,,"x1237393047479939075","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0",2020-03-10 15:01:06,"Twitter for Android",3,3,"x59894497","LuisCastroTV","Luis Castro",1238,630,4371,"Barcelona, España / London, UK","Producer of @Chavez_Docu
                                Presenter and Producer for @CartasMesaTV at @ActualidadRT
Tweets? MINE!  Español 🇻🇪 and English  🇬🇧",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LuisCastroTV/status/1237393422173921285","Luis Castro","Barcelona, España / London, UK","Producer of @Chavez_Docu
                                Presenter and Producer for @CartasMesaTV at @ActualidadRT
Tweets? MINE!  Español 🇻🇪 and English  🇬🇧","https://t.co/87YHZjaJ8P",FALSE,1238,630,29,4371,2359,2009-07-24 21:34:48,FALSE,"https://t.co/87YHZjaJ8P","http://www.luiscastro.net",,"https://pbs.twimg.com/profile_banners/59894497/1583686347","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1230260019284803584/RIn4RmEp_normal.jpg"
"x59894497","x1237393047479939075",2020-03-10 15:01:06,"LuisCastroTV","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0","Twitter for Android",124,,,,TRUE,FALSE,3,3,,,"Brexit",,"twitter.com/ActualidadRT/s…","https://t.co/s2xWeIYCS0","https://twitter.com/ActualidadRT/status/1237389244898914304",,,,,,,,,"x838336195428036609","CartasMesaTV","es","x1237389244898914304","En esta nueva edición de @CartasMesaTV se analizan los motivos por los que el Reino Unido sigue siendo atractivo para los extranjeros que buscan una nueva casa, a pesar de que la puerta abierta de entrada se ha ido estrechando

Con @LuisCastroTV
https://t.co/1exunM2JYp",2020-03-10 14:46:00,"TweetDeck",25,13,"x100731315","ActualidadRT","RT en Español",3285335,69,609894,"","El primer canal de TV ruso en español con alcance mundial. Les brindamos las noticias que realmente importan. Lo más relevante del panorama internacional, en RT",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LuisCastroTV/status/1237393047479939075","Luis Castro","Barcelona, España / London, UK","Producer of @Chavez_Docu
                                Presenter and Producer for @CartasMesaTV at @ActualidadRT
Tweets? MINE!  Español 🇻🇪 and English  🇬🇧","https://t.co/87YHZjaJ8P",FALSE,1238,630,29,4371,2359,2009-07-24 21:34:48,FALSE,"https://t.co/87YHZjaJ8P","http://www.luiscastro.net",,"https://pbs.twimg.com/profile_banners/59894497/1583686347","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1230260019284803584/RIn4RmEp_normal.jpg"
"x1084210556129693696","x1237393397184253952",2020-03-10 15:02:30,"luaptterb","EXCLUSIVE: ""The real reason Germany got rich from the EU and the UK didn’t""

A fascinating look at the EU’s latest figures.  Your #Brexit summary is here: https://t.co/zOrZj8qmUb https://t.co/LsdpNPEsbq","Twitter for iPhone",140,,,,FALSE,TRUE,0,102,,,,,,,,,,,,,,,,"x846269051630424064","Facts4euOrg","en",,,,,,,,,,,,,,,,"x1237264344121061377","EXCLUSIVE: ""The real reason Germany got rich from the EU and the UK didn’t""

A fascinating look at the EU’s latest figures.  Your #Brexit summary is here: https://t.co/zOrZj8qmUb https://t.co/LsdpNPEsbq",2020-03-10 06:29:41,"Twitter Web App",99,102,"x846269051630424064","Facts4euOrg","Pro-Brexit Facts4EU.Org",15584,696,9147,"UK","Trusted long before EURef, big website readership.  Original, unique, researched, factual #Brexit news and articles daily: https://t.co/Eqnz3A9QIB",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/luaptterb/status/1237393397184253952","luaptterb","South East, England","Family first, music always, friends forever, views may have been influenced by life’s rich tapestry.",,FALSE,65,255,0,3232,7231,2019-01-12 22:08:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/1084210556129693696/1548490553",,"http://pbs.twimg.com/profile_images/1084213587474870272/6xiVFMyu_normal.jpg"
"x838336195428036609","x1237393305781993476",2020-03-10 15:02:08,"CartasMesaTV","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0","Twitter for Android",139,,,,FALSE,TRUE,0,3,,,"Brexit",,,,,,,,,,,,,"x59894497 x838336195428036609","LuisCastroTV CartasMesaTV","es",,,,,,,,,,,,,,,,"x1237393047479939075","¿Vale la pena emigrar al Reino Unido? ¿
Qué pasará con los latinos tras el #Brexit?
@CartasMesaTV desde Londres
Siguenos👉🏽👉🏽 https://t.co/s2xWeIYCS0",2020-03-10 15:01:06,"Twitter for Android",3,3,"x59894497","LuisCastroTV","Luis Castro",1238,630,4371,"Barcelona, España / London, UK","Producer of @Chavez_Docu
                                Presenter and Producer for @CartasMesaTV at @ActualidadRT
Tweets? MINE!  Español 🇻🇪 and English  🇬🇧",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CartasMesaTV/status/1237393305781993476","Cartas sobre la Mesa","América Latina y España","Una tertulia donde hablamos de la realidad hispanoamericana.        Productor: @LuisCastroTV Produce: @Venispa Canal: @ActualidadRT https://t.co/GO1iqH6zOc",,FALSE,600,827,3,1257,1015,2017-03-05 10:31:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/838336195428036609/1538592086","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1047188140547604481/uCVGgwwQ_normal.jpg"
"x19603444","x1237393253151821824",2020-03-10 15:01:55,"InformationAge","Has #Brexit made #UK #dataprotection and the right to #privacy more uncertain?

https://t.co/uFSOKbBlYN @WhiteCase https://t.co/nLfhOR3b6V","Hootsuite Inc.",114,,,,FALSE,FALSE,0,0,,,"Brexit UK dataprotection privacy",,"information-age.com/brexit-uk-data…","https://t.co/uFSOKbBlYN","https://www.information-age.com/brexit-uk-data-protection-right-to-privacy-uncertain-123487680/","http://pbs.twimg.com/media/ESwamwbUcAQQcSG.jpg","https://t.co/nLfhOR3b6V","https://twitter.com/InformationAge/status/1237393253151821824/photo/1","photo","http://pbs.twimg.com/media/ESwamwbUcAQQcSG.jpg","https://t.co/nLfhOR3b6V","https://twitter.com/InformationAge/status/1237393253151821824/photo/1",,"x50316987","WhiteCase","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/InformationAge/status/1237393253151821824","Information Age","UK","Leading business-technology magazine and website. Dissecting innovation to drive business","https://t.co/5645MEYS3q",FALSE,16171,893,1258,35630,1066,2009-01-27 17:32:31,FALSE,"https://t.co/5645MEYS3q","https://www.information-age.com/",,"https://pbs.twimg.com/profile_banners/19603444/1583325670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1011189249130057729/NerACf3J_normal.jpg"
"x20083727","x1237393214920781831",2020-03-10 15:01:46,"GringoPeruano",". @CCHQPress  are XXXXXX!!! 😡{pick ur own expletive}
.
#Brexit #nhs @Nigel_Farage @BorisJohnson @BBC @bbcnickrobinson ""Brillo"" @AFNeil #Marr #PoliticsLive 
@BBCr4today #SODEM #NotGoingAway #HoldThemToAccount #ClickBaitFerrari @lbc https://t.co/9QCzIzlpxs","Twitter Web App",230,,,,TRUE,FALSE,0,0,,,"Brexit nhs Marr PoliticsLive SODEM NotGoingAway HoldThemToAccount ClickBaitFerrari",,"twitter.com/MarkSevern2/st…","https://t.co/9QCzIzlpxs","https://twitter.com/MarkSevern2/status/1237392328123240449",,,,,,,,,"x56679400 x19017675 x3131144855 x19701628 x25984418 x136004952 x8170292 x20973388","CCHQPress Nigel_Farage BorisJohnson BBC bbcnickrobinson afneil BBCr4today LBC","en","x1237392328123240449","@CCHQPress A day?? Surely multiple times",2020-03-10 14:58:15,"Twitter for Android",3,0,"x1170787638250524672","MarkSevern2","Sev0077",44,590,85,"","Dad, footie fan, huge George Michael fan and the owner of the best dog in the world",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GringoPeruano/status/1237393214920781831","Richard Ian Coates","London, England","NOT a : 1 Christian, Muslim, Jew  2: NOT a not proud dad/grand-dad (Pappi) 3: NOT a not dog lover 4: etc 😎  BUT I am  - a concerned UK citizen 💋  BE INFORMED 👍","https://t.co/TKIwdcm0Y2",FALSE,496,1130,52,22807,24285,2009-02-04 19:36:39,FALSE,"https://t.co/TKIwdcm0Y2","https://www.youtube.com/watch?v=_L2-1sXJlQ0",,"https://pbs.twimg.com/profile_banners/20083727/1393511788","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/75439256/MoiSuitFace_normal.jpg"
"x28640933","x1237393189905895425",2020-03-10 15:01:40,"Jude_KD","‘The country is heading towards a cliff edge #brexit, where we are in serious danger of being forced to sign a toxic trade deal with Trump on the worst terms possible.’ Who’d have thought we had so few trade experts? 🙄 Me in @HuffPost today. https://t.co/jHBzw5Ea3X","Twitter for iPhone",140,,,,FALSE,TRUE,0,19,,,"brexit",,,,,,,,,,,,,"x306756011","nickdearden75","en",,,,,,,,,,,,,,,,"x1237322215005315072","‘The country is heading towards a cliff edge #brexit, where we are in serious danger of being forced to sign a toxic trade deal with Trump on the worst terms possible.’ Who’d have thought we had so few trade experts? 🙄 Me in @HuffPost today. https://t.co/jHBzw5Ea3X",2020-03-10 10:19:39,"Twitter for iPhone",17,19,"x306756011","nickdearden75","Nick Dearden",8837,5300,18639,"London ","A man who stands for nothing will fall for anything.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jude_KD/status/1237393189905895425","Jude Kirton-Darling","Brussels","Labour MEP for North East of England 2014-20. Proud to be from Boro. Quaker. Internationalist. Trade unionist. Mum & wife. Own views...","https://t.co/XJSRAqCcL7",FALSE,13694,5758,329,28299,16133,2009-04-03 20:06:33,TRUE,"https://t.co/XJSRAqCcL7","http://www.northeastlabour.eu",,"https://pbs.twimg.com/profile_banners/28640933/1558882181","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1132660061732560896/6Wt0PJ0t_normal.jpg"
"x3017400805","x1237393175867559939",2020-03-10 15:01:37,"Leticia17922167","Quick reminder that we have actual documentary evidence that the atrocious @Nigel_Farage once marched through a Sussex village late at night, belting out Hitler Youth songs. ⬇️ 😐 Helps explain #Brexit... 😖✊🇪🇺 #resist #StopFascism #ToriesOut #FarageOut https://t.co/dXNUv9wa4d","Twitter for iPhone",140,,,,FALSE,TRUE,0,154,,,,,,,,,,,,,,,,"x76401350 x19017675","paddydocherty Nigel_Farage","en",,,,,,,,,,,,,,,,"x1237352062259810304","Quick reminder that we have actual documentary evidence that the atrocious @Nigel_Farage once marched through a Sussex village late at night, belting out Hitler Youth songs. ⬇️ 😐 Helps explain #Brexit... 😖✊🇪🇺 #resist #StopFascism #ToriesOut #FarageOut https://t.co/dXNUv9wa4d",2020-03-10 12:18:15,"Twitter for iPhone",202,154,"x76401350","paddydocherty","Paddy Docherty",4628,674,65416,"London","Historian of empire & anticolonial resistance Represented by Charles Walker at United Agents: cwalker@unitedagents.co.uk • Alba gu Bràth 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🇮🇪",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Leticia17922167/status/1237393175867559939","Leticia Lopez","","Retired nurse, From CA. Democrat. HRC, THE PEOPLE'S PRESIDENT 💖. NOT MY PRESIDENT. no DM’s Biden 2020.",,FALSE,7510,7856,113,317264,31592,2015-02-12 12:34:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/3017400805/1479005170","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/758896534456897537/PFDF4QCW_normal.jpg"
